tip,leto,datum,cas,st_igre,ime_ekipe,zmaga
MSI,2022,2022-05-11,10:29:00,1.0,Saigon Buffalo,1
MSI,2022,2022-05-11,11:32:00,1.0,Team Aze,0
MSI,2022,2022-05-11,11:32:00,1.0,T1,1
MSI,2022,2022-05-11,12:19:00,1.0,İstanbul Wildcats,1
MSI,2022,2022-05-11,12:19:00,1.0,RED Canids,0
MSI,2022,2022-05-11,13:14:00,1.0,Royal Never Give Up,1
MSI,2022,2022-05-11,13:14:00,1.0,PSG Talon,0
MSI,2022,2022-05-12,07:12:26,1.0,ORDER,0
MSI,2022,2022-05-12,07:12:26,1.0,Evil Geniuses,1
MSI,2022,2022-05-12,08:43:44,1.0,G2 Esports,1
MSI,2022,2022-05-12,08:43:44,1.0,ORDER,0
MSI,2022,2022-05-12,09:32:14,1.0,PSG Talon,1
MSI,2022,2022-05-12,09:32:14,1.0,İstanbul Wildcats,0
MSI,2022,2022-05-12,10:50:42,1.0,Royal Never Give Up,1
MSI,2022,2022-05-12,10:50:42,1.0,RED Canids,0
MSI,2022,2022-05-12,11:26:32,1.0,Saigon Buffalo,1
MSI,2022,2022-05-12,11:26:32,1.0,Team Aze,0
MSI,2022,2022-05-12,12:13:51,1.0,T1,1
MSI,2022,2022-05-12,12:13:51,1.0,DetonatioN FocusMe,0
MSI,2022,2022-05-13,05:31:16,1.0,PSG Talon,1
MSI,2022,2022-05-13,05:31:16,1.0,RED Canids,0
MSI,2022,2022-05-13,06:47:12,1.0,Royal Never Give Up,1
MSI,2022,2022-05-13,06:47:12,1.0,İstanbul Wildcats,0
MSI,2022,2022-05-13,07:32:36,1.0,İstanbul Wildcats,0
MSI,2022,2022-05-13,07:32:36,1.0,PSG Talon,1
MSI,2022,2022-05-13,08:29:25,1.0,RED Canids,0
MSI,2022,2022-05-13,08:29:25,1.0,Royal Never Give Up,1
MSI,2022,2022-05-13,09:18:48,1.0,RED Canids,1
MSI,2022,2022-05-13,09:18:48,1.0,İstanbul Wildcats,0
MSI,2022,2022-05-13,10:14:01,1.0,PSG Talon,0
MSI,2022,2022-05-13,10:14:01,1.0,Royal Never Give Up,1
MSI,2022,2022-05-14,05:19:15,1.0,Evil Geniuses,0
MSI,2022,2022-05-14,05:19:15,1.0,G2 Esports,1
MSI,2022,2022-05-14,07:04:02,1.0,Evil Geniuses,1
MSI,2022,2022-05-14,07:04:02,1.0,ORDER,0
MSI,2022,2022-05-14,07:55:24,1.0,G2 Esports,1
MSI,2022,2022-05-14,07:55:24,1.0,ORDER,0
MSI,2022,2022-05-14,08:44:49,1.0,G2 Esports,1
MSI,2022,2022-05-14,08:44:49,1.0,Evil Geniuses,0
MSI,2022,2022-05-14,09:47:55,1.0,ORDER,0
MSI,2022,2022-05-14,09:47:55,1.0,Evil Geniuses,1
MSI,2022,2022-05-14,10:37:51,1.0,ORDER,0
MSI,2022,2022-05-14,10:37:51,1.0,G2 Esports,1
MSI,2022,2022-05-14,11:28:07,1.0,İstanbul Wildcats,0
MSI,2022,2022-05-14,11:28:07,1.0,Royal Never Give Up,1
MSI,2022,2022-05-14,12:17:31,1.0,Royal Never Give Up,1
MSI,2022,2022-05-14,12:17:31,1.0,PSG Talon,0
MSI,2022,2022-05-14,13:15:03,1.0,Royal Never Give Up,1
MSI,2022,2022-05-14,13:15:03,1.0,RED Canids,0
MSI,2022,2022-05-15,05:26:49,1.0,Team Aze,0
MSI,2022,2022-05-15,05:26:49,1.0,Saigon Buffalo,1
MSI,2022,2022-05-15,06:37:30,1.0,DetonatioN FocusMe,0
MSI,2022,2022-05-15,06:37:30,1.0,T1,1
MSI,2022,2022-05-15,07:25:46,1.0,Saigon Buffalo,1
MSI,2022,2022-05-15,07:25:46,1.0,DetonatioN FocusMe,0
MSI,2022,2022-05-15,08:26:08,1.0,T1,1
MSI,2022,2022-05-15,08:26:08,1.0,Team Aze,0
MSI,2022,2022-05-15,09:14:03,1.0,DetonatioN FocusMe,0
MSI,2022,2022-05-15,09:14:03,1.0,Team Aze,1
MSI,2022,2022-05-15,10:15:42,1.0,Saigon Buffalo,0
MSI,2022,2022-05-15,10:15:42,1.0,T1,1
MSI,2022,2022-05-20,07:13:42,1.0,T1,0
MSI,2022,2022-05-20,07:13:42,1.0,G2 Esports,1
MSI,2022,2022-05-20,08:50:05,1.0,Evil Geniuses,0
MSI,2022,2022-05-20,08:50:05,1.0,Royal Never Give Up,1
MSI,2022,2022-05-20,09:51:07,1.0,PSG Talon,1
MSI,2022,2022-05-20,09:51:07,1.0,Saigon Buffalo,0
MSI,2022,2022-05-20,10:58:14,1.0,G2 Esports,1
MSI,2022,2022-05-20,10:58:14,1.0,Royal Never Give Up,0
MSI,2022,2022-05-20,11:59:58,1.0,Saigon Buffalo,0
MSI,2022,2022-05-20,11:59:58,1.0,Evil Geniuses,1
MSI,2022,2022-05-20,12:55:36,1.0,PSG Talon,0
MSI,2022,2022-05-20,12:55:36,1.0,T1,1
MSI,2022,2022-05-21,07:26:04,1.0,G2 Esports,1
MSI,2022,2022-05-21,07:26:04,1.0,Evil Geniuses,0
MSI,2022,2022-05-21,08:49:41,1.0,Royal Never Give Up,1
MSI,2022,2022-05-21,08:49:41,1.0,PSG Talon,0
MSI,2022,2022-05-21,09:50:19,1.0,T1,1
MSI,2022,2022-05-21,09:50:19,1.0,Saigon Buffalo,0
MSI,2022,2022-05-21,10:38:47,1.0,PSG Talon,0
MSI,2022,2022-05-21,10:38:47,1.0,Evil Geniuses,1
MSI,2022,2022-05-21,11:41:19,1.0,Royal Never Give Up,1
MSI,2022,2022-05-21,11:41:19,1.0,T1,0
MSI,2022,2022-05-21,12:42:42,1.0,Saigon Buffalo,0
MSI,2022,2022-05-21,12:42:42,1.0,G2 Esports,1
MSI,2022,2022-05-22,07:36:11,1.0,Evil Geniuses,0
MSI,2022,2022-05-22,07:36:11,1.0,T1,1
MSI,2022,2022-05-22,08:39:28,1.0,G2 Esports,0
MSI,2022,2022-05-22,08:39:28,1.0,PSG Talon,1
MSI,2022,2022-05-22,09:36:27,1.0,Royal Never Give Up,1
MSI,2022,2022-05-22,09:36:27,1.0,Saigon Buffalo,0
MSI,2022,2022-05-22,10:37:27,1.0,T1,1
MSI,2022,2022-05-22,10:37:27,1.0,PSG Talon,0
MSI,2022,2022-05-22,11:36:51,1.0,Royal Never Give Up,1
MSI,2022,2022-05-22,11:36:51,1.0,G2 Esports,0
MSI,2022,2022-05-22,12:29:41,1.0,Evil Geniuses,1
MSI,2022,2022-05-22,12:29:41,1.0,Saigon Buffalo,0
MSI,2022,2022-05-23,08:13:00,1.0,PSG Talon,1
MSI,2022,2022-05-23,08:13:00,1.0,G2 Esports,0
MSI,2022,2022-05-23,09:11:00,1.0,T1,0
MSI,2022,2022-05-23,09:11:00,1.0,Evil Geniuses,1
MSI,2022,2022-05-23,10:09:00,1.0,Saigon Buffalo,0
MSI,2022,2022-05-23,10:09:00,1.0,Royal Never Give Up,1
MSI,2022,2022-05-23,11:09:00,1.0,G2 Esports,0
MSI,2022,2022-05-23,11:09:00,1.0,T1,1
MSI,2022,2022-05-23,11:56:00,1.0,Saigon Buffalo,1
MSI,2022,2022-05-23,11:56:00,1.0,PSG Talon,0
MSI,2022,2022-05-23,12:51:00,1.0,Royal Never Give Up,1
MSI,2022,2022-05-23,12:51:00,1.0,Evil Geniuses,0
MSI,2022,2022-05-24,06:10:00,1.0,G2 Esports,0
MSI,2022,2022-05-24,06:10:00,1.0,Saigon Buffalo,1
MSI,2022,2022-05-24,07:02:00,1.0,Evil Geniuses,1
MSI,2022,2022-05-24,07:02:00,1.0,PSG Talon,0
MSI,2022,2022-05-24,07:55:00,1.0,Saigon Buffalo,0
MSI,2022,2022-05-24,07:55:00,1.0,T1,1
MSI,2022,2022-05-24,08:21:32,1.0,PSG Talon,0
MSI,2022,2022-05-24,08:21:32,1.0,Royal Never Give Up,1
MSI,2022,2022-05-24,09:13:10,1.0,Evil Geniuses,0
MSI,2022,2022-05-24,09:13:10,1.0,G2 Esports,1
MSI,2022,2022-05-24,10:13:54,1.0,T1,1
MSI,2022,2022-05-24,10:13:54,1.0,Royal Never Give Up,0
MSI,2022,2022-05-27,08:16:00,1.0,Royal Never Give Up,1
MSI,2022,2022-05-27,08:16:00,1.0,Evil Geniuses,0
MSI,2022,2022-05-27,09:10:00,2.0,Evil Geniuses,0
MSI,2022,2022-05-27,09:10:00,2.0,Royal Never Give Up,1
MSI,2022,2022-05-27,10:08:00,3.0,Evil Geniuses,0
MSI,2022,2022-05-27,10:08:00,3.0,Royal Never Give Up,1
MSI,2022,2022-05-28,08:17:00,1.0,T1,1
MSI,2022,2022-05-28,08:17:00,1.0,G2 Esports,0
MSI,2022,2022-05-28,09:04:00,2.0,G2 Esports,0
MSI,2022,2022-05-28,09:04:00,2.0,T1,1
MSI,2022,2022-05-28,09:38:23,3.0,G2 Esports,0
MSI,2022,2022-05-28,09:38:23,3.0,T1,1
MSI,2022,2022-05-29,07:43:26,1.0,Royal Never Give Up,1
MSI,2022,2022-05-29,07:43:26,1.0,T1,0
MSI,2022,2022-05-29,09:00:50,2.0,T1,1
MSI,2022,2022-05-29,09:00:50,2.0,Royal Never Give Up,0
MSI,2022,2022-05-29,09:50:11,3.0,Royal Never Give Up,1
MSI,2022,2022-05-29,09:50:11,3.0,T1,0
MSI,2022,2022-05-29,10:46:33,4.0,T1,1
MSI,2022,2022-05-29,10:46:33,4.0,Royal Never Give Up,0
MSI,2022,2022-05-29,11:38:28,5.0,Royal Never Give Up,1
MSI,2022,2022-05-29,11:38:28,5.0,T1,0
WLDs,2022,2022-09-01,07:08:58,1.0,DWG KIA,1
WLDs,2022,2022-09-01,07:08:58,1.0,Liiv SANDBOX,0
WLDs,2022,2022-09-01,08:42:29,2.0,Liiv SANDBOX,1
WLDs,2022,2022-09-01,08:42:29,2.0,DWG KIA,0
WLDs,2022,2022-09-01,09:38:22,3.0,DWG KIA,1
WLDs,2022,2022-09-01,09:38:22,3.0,Liiv SANDBOX,0
WLDs,2022,2022-09-01,10:31:43,4.0,Liiv SANDBOX,0
WLDs,2022,2022-09-01,10:31:43,4.0,DWG KIA,1
WLDs,2022,2022-09-02,06:28:28,1.0,KT Rolster,0
WLDs,2022,2022-09-02,06:28:28,1.0,DRX,1
WLDs,2022,2022-09-02,08:18:36,1.0,Royal Never Give Up,1
WLDs,2022,2022-09-02,08:18:36,1.0,EDward Gaming,0
WLDs,2022,2022-09-02,08:47:59,2.0,DRX,0
WLDs,2022,2022-09-02,08:47:59,2.0,KT Rolster,1
WLDs,2022,2022-09-02,09:22:06,2.0,EDward Gaming,0
WLDs,2022,2022-09-02,09:22:06,2.0,Royal Never Give Up,1
WLDs,2022,2022-09-02,09:37:14,3.0,DRX,0
WLDs,2022,2022-09-02,09:37:14,3.0,KT Rolster,1
WLDs,2022,2022-09-02,10:27:08,3.0,EDward Gaming,1
WLDs,2022,2022-09-02,10:27:08,3.0,Royal Never Give Up,0
WLDs,2022,2022-09-02,10:30:12,4.0,DRX,1
WLDs,2022,2022-09-02,10:30:12,4.0,KT Rolster,0
WLDs,2022,2022-09-02,11:21:01,4.0,Royal Never Give Up,0
WLDs,2022,2022-09-02,11:21:01,4.0,EDward Gaming,1
WLDs,2022,2022-09-02,11:23:14,5.0,KT Rolster,0
WLDs,2022,2022-09-02,11:23:14,5.0,DRX,1
WLDs,2022,2022-09-02,12:27:50,5.0,Royal Never Give Up,0
WLDs,2022,2022-09-02,12:27:50,5.0,EDward Gaming,1
WLDs,2022,2022-09-03,07:12:17,1.0,Liiv SANDBOX,0
WLDs,2022,2022-09-03,07:12:17,1.0,DRX,1
WLDs,2022,2022-09-03,08:49:11,2.0,Liiv SANDBOX,1
WLDs,2022,2022-09-03,08:49:11,2.0,DRX,0
WLDs,2022,2022-09-03,09:17:07,1.0,Victory Five,0
WLDs,2022,2022-09-03,09:17:07,1.0,LNG Esports,1
WLDs,2022,2022-09-03,09:49:25,3.0,DRX,0
WLDs,2022,2022-09-03,09:49:25,3.0,Liiv SANDBOX,1
WLDs,2022,2022-09-03,10:41:25,4.0,DRX,1
WLDs,2022,2022-09-03,10:41:25,4.0,Liiv SANDBOX,0
WLDs,2022,2022-09-03,10:42:32,2.0,Victory Five,0
WLDs,2022,2022-09-03,10:42:32,2.0,LNG Esports,1
WLDs,2022,2022-09-03,11:37:56,3.0,Victory Five,1
WLDs,2022,2022-09-03,11:37:56,3.0,LNG Esports,0
WLDs,2022,2022-09-03,11:38:13,5.0,Liiv SANDBOX,0
WLDs,2022,2022-09-03,11:38:13,5.0,DRX,1
WLDs,2022,2022-09-03,12:48:55,4.0,Victory Five,0
WLDs,2022,2022-09-03,12:48:55,4.0,LNG Esports,1
WLDs,2022,2022-09-04,09:21:31,1.0,LNG Esports,0
WLDs,2022,2022-09-04,09:21:31,1.0,Royal Never Give Up,1
WLDs,2022,2022-09-04,10:16:23,2.0,Royal Never Give Up,1
WLDs,2022,2022-09-04,10:16:23,2.0,LNG Esports,0
WLDs,2022,2022-09-04,11:20:36,3.0,LNG Esports,1
WLDs,2022,2022-09-04,11:20:36,3.0,Royal Never Give Up,0
WLDs,2022,2022-09-04,12:24:56,4.0,Royal Never Give Up,0
WLDs,2022,2022-09-04,12:24:56,4.0,LNG Esports,1
WLDs,2022,2022-09-04,13:35:47,5.0,Royal Never Give Up,1
WLDs,2022,2022-09-04,13:35:47,5.0,LNG Esports,0
WLDs,2022,2022-09-29,20:35:42,1.0,Isurus,0
WLDs,2022,2022-09-29,20:35:42,1.0,MAD Lions,1
WLDs,2022,2022-09-29,21:23:59,1.0,Fnatic,1
WLDs,2022,2022-09-29,21:23:59,1.0,Evil Geniuses,0
WLDs,2022,2022-09-29,23:09:25,1.0,LOUD,0
WLDs,2022,2022-09-29,23:09:25,1.0,Beyond Gaming,1
WLDs,2022,2022-09-30,00:11:57,1.0,MAD Lions,1
WLDs,2022,2022-09-30,00:11:57,1.0,İstanbul Wildcats,0
WLDs,2022,2022-09-30,01:46:42,1.0,Chiefs Esports Club,0
WLDs,2022,2022-09-30,01:46:42,1.0,Fnatic,1
WLDs,2022,2022-09-30,02:27:16,1.0,DetonatioN FocusMe,0
WLDs,2022,2022-09-30,02:27:16,1.0,LOUD,1
WLDs,2022,2022-09-30,03:31:21,1.0,Saigon Buffalo,1
WLDs,2022,2022-09-30,03:31:21,1.0,İstanbul Wildcats,0
WLDs,2022,2022-09-30,04:40:18,1.0,DRX,1
WLDs,2022,2022-09-30,04:40:18,1.0,Royal Never Give Up,0
WLDs,2022,2022-09-30,18:55:19,1.0,Fnatic,1
WLDs,2022,2022-09-30,18:55:19,1.0,DetonatioN FocusMe,0
WLDs,2022,2022-09-30,21:13:21,1.0,Evil Geniuses,1
WLDs,2022,2022-09-30,21:13:21,1.0,LOUD,0
WLDs,2022,2022-09-30,22:08:55,1.0,Saigon Buffalo,1
WLDs,2022,2022-09-30,22:08:55,1.0,Isurus,0
WLDs,2022,2022-09-30,22:59:45,1.0,DetonatioN FocusMe,1
WLDs,2022,2022-09-30,22:59:45,1.0,Chiefs Esports Club,0
WLDs,2022,2022-09-30,23:56:05,1.0,Evil Geniuses,1
WLDs,2022,2022-09-30,23:56:05,1.0,Beyond Gaming,0
WLDs,2022,2022-10-01,00:55:05,1.0,DRX,1
WLDs,2022,2022-10-01,00:55:05,1.0,Saigon Buffalo,0
WLDs,2022,2022-10-01,01:46:16,1.0,MAD Lions,0
WLDs,2022,2022-10-01,01:46:16,1.0,Royal Never Give Up,1
WLDs,2022,2022-10-01,02:48:12,1.0,İstanbul Wildcats,0
WLDs,2022,2022-10-01,02:48:12,1.0,DRX,1
WLDs,2022,2022-10-01,19:29:12,1.0,LOUD,1
WLDs,2022,2022-10-01,19:29:12,1.0,Fnatic,0
WLDs,2022,2022-10-01,20:42:50,1.0,MAD Lions,1
WLDs,2022,2022-10-01,20:42:50,1.0,Saigon Buffalo,0
WLDs,2022,2022-10-01,21:49:32,1.0,Beyond Gaming,0
WLDs,2022,2022-10-01,21:49:32,1.0,DetonatioN FocusMe,1
WLDs,2022,2022-10-01,22:54:23,1.0,Evil Geniuses,1
WLDs,2022,2022-10-01,22:54:23,1.0,Chiefs Esports Club,0
WLDs,2022,2022-10-01,23:44:50,1.0,Royal Never Give Up,1
WLDs,2022,2022-10-01,23:44:50,1.0,Isurus,0
WLDs,2022,2022-10-02,00:37:00,1.0,Chiefs Esports Club,0
WLDs,2022,2022-10-02,00:37:00,1.0,Beyond Gaming,1
WLDs,2022,2022-10-02,01:27:26,1.0,Royal Never Give Up,1
WLDs,2022,2022-10-02,01:27:26,1.0,İstanbul Wildcats,0
WLDs,2022,2022-10-02,02:25:26,1.0,Isurus,0
WLDs,2022,2022-10-02,02:25:26,1.0,DRX,1
WLDs,2022,2022-10-02,19:36:43,1.0,Beyond Gaming,0
WLDs,2022,2022-10-02,19:36:43,1.0,Fnatic,1
WLDs,2022,2022-10-02,20:47:28,1.0,LOUD,1
WLDs,2022,2022-10-02,20:47:28,1.0,Chiefs Esports Club,0
WLDs,2022,2022-10-02,21:41:49,1.0,DetonatioN FocusMe,1
WLDs,2022,2022-10-02,21:41:49,1.0,Evil Geniuses,0
WLDs,2022,2022-10-02,22:51:22,1.0,İstanbul Wildcats,0
WLDs,2022,2022-10-02,22:51:22,1.0,Isurus,1
WLDs,2022,2022-10-02,23:47:25,1.0,DRX,1
WLDs,2022,2022-10-02,23:47:25,1.0,MAD Lions,0
WLDs,2022,2022-10-03,00:46:55,1.0,Royal Never Give Up,1
WLDs,2022,2022-10-03,00:46:55,1.0,Saigon Buffalo,0
WLDs,2022,2022-10-03,01:43:39,1.0,Evil Geniuses,1
WLDs,2022,2022-10-03,01:43:39,1.0,DetonatioN FocusMe,0
WLDs,2022,2022-10-03,02:39:56,1.0,LOUD,0
WLDs,2022,2022-10-03,02:39:56,1.0,Evil Geniuses,1
WLDs,2022,2022-10-03,17:07:46,1.0,MAD Lions,1
WLDs,2022,2022-10-03,17:07:46,1.0,Saigon Buffalo,0
WLDs,2022,2022-10-03,18:50:23,2.0,MAD Lions,0
WLDs,2022,2022-10-03,18:50:23,2.0,Saigon Buffalo,1
WLDs,2022,2022-10-03,19:32:41,3.0,Saigon Buffalo,0
WLDs,2022,2022-10-03,19:32:41,3.0,MAD Lions,1
WLDs,2022,2022-10-03,20:20:00,4.0,Saigon Buffalo,0
WLDs,2022,2022-10-03,20:20:00,4.0,MAD Lions,1
WLDs,2022,2022-10-03,21:16:07,1.0,LOUD,1
WLDs,2022,2022-10-03,21:16:07,1.0,DetonatioN FocusMe,0
WLDs,2022,2022-10-03,22:28:41,2.0,DetonatioN FocusMe,1
WLDs,2022,2022-10-03,22:28:41,2.0,LOUD,0
WLDs,2022,2022-10-03,23:23:34,3.0,LOUD,0
WLDs,2022,2022-10-03,23:23:34,3.0,DetonatioN FocusMe,1
WLDs,2022,2022-10-04,00:21:05,4.0,LOUD,0
WLDs,2022,2022-10-04,00:21:05,4.0,DetonatioN FocusMe,1
WLDs,2022,2022-10-04,18:11:00,1.0,Evil Geniuses,1
WLDs,2022,2022-10-04,18:11:00,1.0,MAD Lions,0
WLDs,2022,2022-10-04,18:58:41,2.0,MAD Lions,0
WLDs,2022,2022-10-04,18:58:41,2.0,Evil Geniuses,1
WLDs,2022,2022-10-04,19:42:30,3.0,Evil Geniuses,1
WLDs,2022,2022-10-04,19:42:30,3.0,MAD Lions,0
WLDs,2022,2022-10-04,20:37:02,1.0,Royal Never Give Up,0
WLDs,2022,2022-10-04,20:37:02,1.0,DetonatioN FocusMe,1
WLDs,2022,2022-10-04,21:37:36,2.0,Royal Never Give Up,1
WLDs,2022,2022-10-04,21:37:36,2.0,DetonatioN FocusMe,0
WLDs,2022,2022-10-04,22:57:19,3.0,Royal Never Give Up,1
WLDs,2022,2022-10-04,22:57:19,3.0,DetonatioN FocusMe,0
WLDs,2022,2022-10-04,23:46:16,4.0,DetonatioN FocusMe,0
WLDs,2022,2022-10-04,23:46:16,4.0,Royal Never Give Up,1
WLDs,2022,2022-10-07,19:36:05,1.0,Cloud9,0
WLDs,2022,2022-10-07,19:36:05,1.0,Fnatic,1
WLDs,2022,2022-10-07,21:56:57,1.0,G2 Esports,0
WLDs,2022,2022-10-07,21:56:57,1.0,DWG KIA,1
WLDs,2022,2022-10-07,22:53:26,1.0,CTBC Flying Oyster,1
WLDs,2022,2022-10-07,22:53:26,1.0,100 Thieves,0
WLDs,2022,2022-10-07,23:58:43,1.0,JD Gaming,1
WLDs,2022,2022-10-07,23:58:43,1.0,Evil Geniuses,0
WLDs,2022,2022-10-08,01:07:33,1.0,T1,1
WLDs,2022,2022-10-08,01:07:33,1.0,EDward Gaming,0
WLDs,2022,2022-10-08,02:05:53,1.0,Gen.G,0
WLDs,2022,2022-10-08,02:05:53,1.0,Royal Never Give Up,1
WLDs,2022,2022-10-08,20:15:37,1.0,Rogue,1
WLDs,2022,2022-10-08,20:15:37,1.0,DRX,0
WLDs,2022,2022-10-08,21:49:24,1.0,Evil Geniuses,0
WLDs,2022,2022-10-08,21:49:24,1.0,G2 Esports,1
WLDs,2022,2022-10-08,22:46:59,1.0,Fnatic,1
WLDs,2022,2022-10-08,22:46:59,1.0,T1,0
WLDs,2022,2022-10-09,00:03:09,1.0,EDward Gaming,1
WLDs,2022,2022-10-09,00:03:09,1.0,Cloud9,0
WLDs,2022,2022-10-09,01:10:59,1.0,Top Esports,1
WLDs,2022,2022-10-09,01:10:59,1.0,GAM Esports,0
WLDs,2022,2022-10-09,02:01:41,1.0,DWG KIA,0
WLDs,2022,2022-10-09,02:01:41,1.0,JD Gaming,1
WLDs,2022,2022-10-09,20:19:14,1.0,GAM Esports,0
WLDs,2022,2022-10-09,20:19:14,1.0,Rogue,1
WLDs,2022,2022-10-09,21:52:47,1.0,100 Thieves,0
WLDs,2022,2022-10-09,21:52:47,1.0,Gen.G,1
WLDs,2022,2022-10-09,22:48:56,1.0,EDward Gaming,1
WLDs,2022,2022-10-09,22:48:56,1.0,Fnatic,0
WLDs,2022,2022-10-09,23:50:51,1.0,Cloud9,0
WLDs,2022,2022-10-09,23:50:51,1.0,T1,1
WLDs,2022,2022-10-10,00:53:06,1.0,Royal Never Give Up,1
WLDs,2022,2022-10-10,00:53:06,1.0,CTBC Flying Oyster,0
WLDs,2022,2022-10-10,01:52:15,1.0,DRX,1
WLDs,2022,2022-10-10,01:52:15,1.0,Top Esports,0
WLDs,2022,2022-10-10,20:15:49,1.0,JD Gaming,1
WLDs,2022,2022-10-10,20:15:49,1.0,G2 Esports,0
WLDs,2022,2022-10-10,21:48:07,1.0,Rogue,1
WLDs,2022,2022-10-10,21:48:07,1.0,Top Esports,0
WLDs,2022,2022-10-10,22:48:46,1.0,DWG KIA,1
WLDs,2022,2022-10-10,22:48:46,1.0,Evil Geniuses,0
WLDs,2022,2022-10-10,23:45:27,1.0,100 Thieves,0
WLDs,2022,2022-10-10,23:45:27,1.0,Royal Never Give Up,1
WLDs,2022,2022-10-11,00:37:16,1.0,Gen.G,1
WLDs,2022,2022-10-11,00:37:16,1.0,CTBC Flying Oyster,0
WLDs,2022,2022-10-11,01:41:36,1.0,GAM Esports,0
WLDs,2022,2022-10-11,01:41:36,1.0,DRX,1
WLDs,2022,2022-10-13,17:58:07,1.0,Fnatic,0
WLDs,2022,2022-10-13,17:58:07,1.0,Cloud9,1
WLDs,2022,2022-10-13,19:42:53,1.0,T1,1
WLDs,2022,2022-10-13,19:42:53,1.0,Fnatic,0
WLDs,2022,2022-10-13,20:36:49,1.0,Cloud9,0
WLDs,2022,2022-10-13,20:36:49,1.0,EDward Gaming,1
WLDs,2022,2022-10-13,21:36:09,1.0,Fnatic,0
WLDs,2022,2022-10-13,21:36:09,1.0,EDward Gaming,1
WLDs,2022,2022-10-13,22:31:25,1.0,T1,1
WLDs,2022,2022-10-13,22:31:25,1.0,Cloud9,0
WLDs,2022,2022-10-13,23:18:57,1.0,EDward Gaming,0
WLDs,2022,2022-10-13,23:18:57,1.0,T1,1
WLDs,2022,2022-10-14,17:55:58,1.0,G2 Esports,0
WLDs,2022,2022-10-14,17:55:58,1.0,Evil Geniuses,1
WLDs,2022,2022-10-14,19:47:51,1.0,Evil Geniuses,0
WLDs,2022,2022-10-14,19:47:51,1.0,JD Gaming,1
WLDs,2022,2022-10-14,20:37:27,1.0,DWG KIA,1
WLDs,2022,2022-10-14,20:37:27,1.0,G2 Esports,0
WLDs,2022,2022-10-14,21:35:13,1.0,G2 Esports,0
WLDs,2022,2022-10-14,21:35:13,1.0,JD Gaming,1
WLDs,2022,2022-10-14,22:26:58,1.0,Evil Geniuses,0
WLDs,2022,2022-10-14,22:26:58,1.0,DWG KIA,1
WLDs,2022,2022-10-14,23:36:01,1.0,JD Gaming,0
WLDs,2022,2022-10-14,23:36:01,1.0,DWG KIA,1
WLDs,2022,2022-10-15,00:34:28,1.0,JD Gaming,1
WLDs,2022,2022-10-15,00:34:28,1.0,DWG KIA,0
WLDs,2022,2022-10-15,17:46:11,1.0,Rogue,1
WLDs,2022,2022-10-15,17:46:11,1.0,GAM Esports,0
WLDs,2022,2022-10-15,19:45:39,1.0,GAM Esports,1
WLDs,2022,2022-10-15,19:45:39,1.0,Top Esports,0
WLDs,2022,2022-10-15,20:50:05,1.0,DRX,1
WLDs,2022,2022-10-15,20:50:05,1.0,Rogue,0
WLDs,2022,2022-10-15,21:53:58,1.0,DRX,1
WLDs,2022,2022-10-15,21:53:58,1.0,GAM Esports,0
WLDs,2022,2022-10-15,22:49:22,1.0,Top Esports,1
WLDs,2022,2022-10-15,22:49:22,1.0,Rogue,0
WLDs,2022,2022-10-15,23:40:27,1.0,Top Esports,1
WLDs,2022,2022-10-15,23:40:27,1.0,DRX,0
WLDs,2022,2022-10-16,00:45:07,1.0,DRX,1
WLDs,2022,2022-10-16,00:45:07,1.0,Rogue,0
WLDs,2022,2022-10-16,17:49:23,1.0,100 Thieves,1
WLDs,2022,2022-10-16,17:49:23,1.0,CTBC Flying Oyster,0
WLDs,2022,2022-10-16,19:52:44,1.0,CTBC Flying Oyster,0
WLDs,2022,2022-10-16,19:52:44,1.0,Gen.G,1
WLDs,2022,2022-10-16,20:43:21,1.0,Royal Never Give Up,1
WLDs,2022,2022-10-16,20:43:21,1.0,100 Thieves,0
WLDs,2022,2022-10-16,22:02:18,1.0,Gen.G,1
WLDs,2022,2022-10-16,22:02:18,1.0,100 Thieves,0
WLDs,2022,2022-10-16,22:47:45,1.0,CTBC Flying Oyster,0
WLDs,2022,2022-10-16,22:47:45,1.0,Royal Never Give Up,1
WLDs,2022,2022-10-16,23:58:59,1.0,Royal Never Give Up,0
WLDs,2022,2022-10-16,23:58:59,1.0,Gen.G,1
WLDs,2022,2022-10-17,00:59:06,1.0,Gen.G,1
WLDs,2022,2022-10-17,00:59:06,1.0,Royal Never Give Up,0
WLDs,2022,2022-10-20,20:05:33,1.0,JD Gaming,1
WLDs,2022,2022-10-20,20:05:33,1.0,Rogue,0
WLDs,2022,2022-10-20,21:42:05,2.0,Rogue,0
WLDs,2022,2022-10-20,21:42:05,2.0,JD Gaming,1
WLDs,2022,2022-10-20,22:39:53,3.0,Rogue,0
WLDs,2022,2022-10-20,22:39:53,3.0,JD Gaming,1
WLDs,2022,2022-10-21,20:06:43,1.0,T1,1
WLDs,2022,2022-10-21,20:06:43,1.0,Royal Never Give Up,0
WLDs,2022,2022-10-21,21:56:08,2.0,Royal Never Give Up,0
WLDs,2022,2022-10-21,21:56:08,2.0,T1,1
WLDs,2022,2022-10-21,22:57:40,3.0,Royal Never Give Up,0
WLDs,2022,2022-10-21,22:57:40,3.0,T1,1
